"","X.1","X","Address","Room","Model","Year","Area","Price","Type","lon","lat","street_name","blk/postalcode","postal_code","postal_2dgt","Postal_District","Region"
"2800",2800,2800,"  Blk 451 Sengkang West Way Singapore","4-Room","Model A"," Built-2013","92 sqm / $472 psf(Built)",468000,"Resale",103.8738963,1.3938169,"451 sengkang w way"," singapore 790451"," singapore 790451","79","28","North-East"
"2801",2801,2801,"  Blk 271 Bishan Street 24 Singapore","4-Room","Model A"," Built-1992","104 sqm / $552 psf(Built)",618000,"Resale",103.8428659,1.3562374,"271 bishan street 24"," block 271"," singapore 570271","57","20","North-East"
"2802",2802,2802,"  Blk 79A Toa Payoh Central Singapore","4-Room","Model A"," Built-2009","76 sqm / $831 psf(Built)",680000,"Resale",103.84777,1.3347803,"79a toa payoh central"," singapore 311079"," singapore 311079","31","12","Central"
"2803",2803,2803,"  Blk 620 Hougang Avenue 8 Singapore","3-Room","Improved"," Built-1985","60 sqm / $464 psf(Built)",300000,"Resale",103.883815,1.3701336,"620 hougang ave 8"," block 620"," singapore 530620","53","19","North-East"
"2804",2804,2804,"  Blk 199C Punggol Field Singapore","5-Room","Standard"," Built-2003","110 sqm / $354 psf(Built)",420000,"Resale",103.905878,1.4005749,"199c punggol field"," singapore 823199"," singapore 823199","82","19","North-East"
"2805",2805,2805,"  Blk 79B Toa Payoh Central Singapore","4-Room","Na"," Built-2009","91 sqm / $780 psf(Built)",765000,"Resale",103.8479877,1.3347825,"79b toa payoh central"," singapore 312079"," singapore 312079","31","12","Central"
"2806",2806,2806,"  Blk 75A Redhill Road Singapore","5-Room","Improved"," Built-2005","115 sqm / $711 psf(Built)",880000,"Resale",103.8153318,1.2880406,"75a redhill rd"," block 75a"," singapore 151075","15","03","Central"
"2807",2807,2807,"  Blk 310B Punggol Walk Singapore","4-Room","Model A"," Built-2015","92 sqm / $570 psf(Built)",565000,"Resale",103.9004061,1.4094207,"310b punggol walk"," singapore 822310"," singapore 822310","82","19","North-East"
"2808",2808,2808,"  Blk 4 Changi Village Road Singapore","3-Room","Improved"," Built-1980","66 sqm / $422 psf(Built)",300000,"Resale",103.9874204,1.3891466,"4 changi village rd"," singapore 500004"," singapore 500004","50","17","East"
"2809",2809,2809,"  Blk 220 Pasir Ris Street 21 Singapore","HDB Executive","Apartment"," Built-1993","152 sqm / $366 psf(Built)",598880,"Resale",103.9615797,1.3698193,"220 pasir ris street 21"," block 220"," singapore 510220","51","18","East"
"2810",2810,2810,"  Blk 308A Punggol Walk Singapore","4-Room","Model A"," Built-2015","92 sqm / $543 psf(Built)",538000,"Resale",103.9005963,1.4076123,"308a punggol walk"," singapore 821308"," singapore 821308","82","19","North-East"
"2811",2811,2811,"  Blk 614 Ang Mo Kio Avenue 4 Singapore","HDB Executive","Apartment"," Built-1996","147 sqm / $505 psf(Built)",799000,"Resale",103.8393332,1.3780896,"614 ang mo kio ave 4"," block 614"," singapore 560614","56","20","North-East"
"2812",2812,2812,"  Blk 361 Hougang Avenue 5 Singapore","5-Room","Improved"," Built-1992","123 sqm / $755 psf(Built)",1000000,"Resale",103.8959572,1.3694025,"361 hougang ave 5"," block 361"," singapore 530361","53","19","North-East"
"2813",2813,2813,"  Blk 515C The Premiere @ Tampines Singapore","5-Room","Improved"," Built-2008","108 sqm / $709 psf(Built)",825000,"Resale",103.9388706,1.3566593,"515 tampines central 7"," singapore 524515"," singapore 524515","52","18","East"
"2814",2814,2814,"  Blk 310B Punggol Walk Singapore","5-Room","Model A"," Built-2016","112 sqm / $572 psf(Built)",690000,"Resale",103.9004061,1.4094207,"310b punggol walk"," singapore 822310"," singapore 822310","82","19","North-East"
"2815",2815,2815,"  Blk 258 Serangoon Central Drive Singapore","5-Room","Improved"," Built-1999","115 sqm / $620 psf(Built)",768000,"Resale",103.8725778,1.3550337,"258 serangoon central dr"," block 258"," singapore 550258","55","19","North-East"
"2816",2816,2816,"  Blk 266A Punggol Way Singapore","5-Room","Improved"," Built-2015","112 sqm / $497 psf(Built)",599999,"Resale",103.8979281,1.4059388,"punggol way"," singapore 821266"," singapore 821266","82","19","North-East"
"2817",2817,2817,"  Blk 807A Chai Chee Road Singapore","4-Room","Model A"," Built-2016","93 sqm / $599 psf(Built)",600000,"Resale",103.9232433,1.3272024,"807a chai chee rd"," singapore 461808"," singapore 461808","46","16","East"
"2818",2818,2818,"  Blk 678B Punggol Drive Singapore","5-Room","Model A"," Built-2015","113 sqm / $557 psf(Built)",678000,"Resale",103.9090542,1.4058031,"678b punggol dr"," singapore 822678"," singapore 822678","82","19","North-East"
"2819",2819,2819,"  Blk 721 Bedok Reservoir Road Singapore","HDB Executive","Maisonette"," Built-1984","147 sqm / $441 psf(Built)",698000,"Resale",103.9259548,1.3362813,"721 bedok reservoir rd"," block 721"," singapore 470721","47","16","East"
"2820",2820,2820,"  Blk 665C Punggol Drive Singapore","4-Room","Model A"," Built-2016","93 sqm / $507 psf(Built)",508000,"Resale",103.9144217,1.4015138,"665c punggol dr"," singapore 823665"," singapore 823665","82","19","North-East"
"2821",2821,2821,"  Blk 104 Towner Road Singapore","5-Room","Improved"," Built-1983","137 sqm / $630 psf(Built)",930000,"Resale",103.8608698,1.3198388,"104 towner rd"," block 104"," singapore 327827","32","12","Central"
"2822",2822,2822,"  Blk 118A Jalan Membina Singapore","4-Room","Model A"," Built-2003","91 sqm / $641 psf(Built)",628888,"Resale",103.8256791,1.2815308,"118a jln membina"," block 118a"," singapore 161118","16","03","Central"
"2823",2823,2823,"  Blk 73 Marine Drive Singapore","5-Room","Improved"," Built-1977","117 sqm / $571 psf(Built)",720000,"Resale",103.9082558,1.3037451,"73 marine dr"," block 73"," singapore 440073","44","15","East"
"2824",2824,2824,"  Blk 207B Punggol Place Singapore","5-Room","Improved"," Built-2014","112 sqm / $493 psf(Built)",595000,"Resale",103.9003859,1.4003633,"207b punggol pl"," singapore 822207"," singapore 822207","82","19","North-East"
"2825",2825,2825,"  Blk 308C Punggol Walk Singapore","4-Room","Model A"," Built-2016","92 sqm / $555 psf(Built)",550000,"Resale",103.8991162,1.4080103,"308c punggol walk"," singapore 823308"," singapore 823308","82","19","North-East"
"2826",2826,2826,"  Blk 549 Choa Chu Kang Street 52 Singapore","5-Room","Model A"," Built-1995","134 sqm / $346 psf(Built)",499000,"Resale",103.742559,1.393618,"549 choa chu kang street 52"," singapore 680549"," singapore 680549","68","23","West"
"2827",2827,2827,"  Blk 38 Beo Crescent Singapore","4-Room","Model A"," Built-1971","110 sqm / $557 psf(Built)",660000,"Resale",103.8271961,1.2886331,"38 beo cres"," block 38"," singapore 160038","16","03","Central"
"2828",2828,2828,"  Blk 890A Tampines Avenue 1 Singapore","4-Room","Model A"," Built-2015","93 sqm / $534 psf(Built)",535000,"Resale",103.9341207,1.3466119,"890a tampines ave 1"," singapore 521899"," singapore 521899","52","18","East"
"2829",2829,2829,"  Blk 132 Clarence Lane Singapore","5-Room","Improved"," Built-1996","125 sqm / $706 psf(Built)",950000,"Resale",103.8149469,1.2921929,"132 clarence ln"," block 132"," singapore 140132","14","03","Central"
"2830",2830,2830,"  Blk 87 Dawson Road Singapore","4-Room","Model A"," Built-2016","83 sqm / $873 psf(Built)",780000,"Resale",103.8099048,1.2960052,"87 dawson rd"," singapore 141087"," singapore 141087","14","03","Central"
"2831",2831,2831,"  Blk 346 Tampines Street 33 Singapore","4-Room","Model A"," Built-1996","107 sqm / $373 psf(Built)",430000,"Resale",103.9623957,1.3510724,"346 tampines street 33"," block 346"," singapore 520346","52","18","East"
"2832",2832,2832,"  Blk 13 Marine Terrace Singapore","5-Room","Model A"," Built-1975","120 sqm / $604 psf(Built)",780000,"Resale",103.9156225,1.3040803,"13 marine terrace"," block 13"," singapore 440013","44","15","East"
"2833",2833,2833,"  Blk 317B Anchorvale Road Singapore","5-Room","Premium Apartment"," Built-2003","110 sqm / $412 psf(Built)",488000,"Resale",103.8887533,1.393881,"317b anchorvale rd"," singapore 542317"," singapore 542317","54","19","North-East"
"2834",2834,2834,"  Blk 260B Punggol Way Singapore","4-Room","Model A"," Built-2015","93 sqm / $478 psf(Built)",479000,"Resale",103.8967952,1.4047619,"260b punggol way"," singapore"," singapore","",NA,NA
"2835",2835,2835,"  Blk 111 Edgefield Plains Singapore","HDB Executive","Executive Apartment"," Built-2003","130 sqm / $421 psf(Built)",590000,"Resale",103.906848,1.396765,"111 edgefield plains"," singapore 820111"," singapore 820111","82","19","North-East"
"2836",2836,2836,"  Blk 219C Bedok Central Singapore","4-Room","Model A"," Built-2010","97 sqm / $684 psf(Built)",715000,"Resale",103.9333079,1.3249153,"219c bedok central"," singapore 463219"," singapore 463219","46","16","East"
"2837",2837,2837,"  Blk 90 Dawson Road Singapore","4-Room","Model A"," Built-2016","109 sqm / $1,023 psf(Built)",1200000,"Resale",103.812228,1.2953402,"90 dawson rd"," singapore 142090"," singapore 142090","14","03","Central"
"2838",2838,2838,"  Blk 436C Fernvale Road Singapore","4-Room","Model A"," Built-2010","96 sqm / $425 psf(Built)",440000,"Resale",103.876947,1.392317,"436c fernvale rd"," singapore 793436"," singapore 793436","79","28","North-East"
"2839",2839,2839,"  Blk 114 Bishan Street 12 Singapore","4-Room","Simplified"," Built-1986","84 sqm / $639 psf(Built)",578000,"Resale",103.8484821,1.3476367,"114 bishan street 12"," block 114"," singapore 570114","57","20","North-East"
"2840",2840,2840,"  Blk 497F Tampines Street 45 Singapore","HDB Executive","Apartment"," Built-1996","144 sqm / $405 psf(Built)",628000,"Resale",103.9590413,1.35973,"497f tampines street 45"," block 497f"," singapore 524497","52","18","East"
"2841",2841,2841,"  Blk 583 Pasir Ris Street 53 Singapore","HDB Executive","Apartment"," Built-1995","147 sqm / $455 psf(Built)",720000,"Resale",103.9469842,1.375765,"583 pasir ris street 53"," block 583"," singapore 510583","51","18","East"
"2842",2842,2842,"  Blk 408B Fernvale Road Singapore","4-Room","Premium Apartment"," Built-2004","95 sqm / $428 psf(Built)",438000,"Resale",103.8760224,1.3890749,"408b fernvale rd"," block 408b"," singapore 792408","79","28","North-East"
"2843",2843,2843,"  Blk 347B Adora Green Singapore","4-Room","Model A"," Built-2013","92 sqm / $515 psf(Built)",510000,"Resale",103.8411561,1.4272785,"yishun ave 11"," singapore 761347"," singapore 761347","76","27","North"
"2844",2844,2844,"  Blk 663C Punggol Drive Singapore","5-Room","Improved"," Built-2016","112 sqm / $541 psf(Built)",653000,"Resale",103.9175484,1.4003009,"663c punggol dr"," singapore 823663"," singapore 823663","82","19","North-East"
"2845",2845,2845,"  Blk 53 Commonwealth 10 Singapore","4-Room","Model A"," Built-2015","93 sqm / $867 psf(Built)",868000,"Resale",103.7975539,1.2994128,"10 commonwealth dr"," blk 53"," singapore","",NA,NA
"2846",2846,2846,"  Blk 603 Bedok Reservoir Road Singapore","5-Room","Improved"," Built-1982","120 sqm / $348 psf(Built)",450000,"Resale",103.9123599,1.3299934,"603 bedok reservoir rd"," block 603"," singapore 470603","47","16","East"
"2847",2847,2847,"  Blk 138A Lake Vista @ Yuan Ching Singapore","4-Room","Model A"," Built-2014","91 sqm / $643 psf(Built)",630000,"Resale",103.7243,1.328432,"yuan ching rd"," 138b"," singapore","",NA,NA
"2848",2848,2848,"  Blk 140 Bedok Reservoir Road Singapore","4-Room","Na"," Built-1986","84 sqm / $442 psf(Built)",400000,"Resale",103.914017,1.335208,"blk 140"," singapore"," singapore","",NA,NA
"2849",2849,2849,"  Blk 1G The Pinnacle@Duxton Singapore","4-Room","Improved"," Built-2011","95 sqm / $1,027 psf(Built)",1050000,"Resale",103.8412344,1.2757638,"1g cantonment rd"," singapore 085301"," singapore 085301","08","02","Central"
"2850",2850,2850,"  Blk 126D Edgedale Plains Singapore","5-Room","Improved"," Built-2003","110 sqm / $386 psf(Built)",458000,"Resale",103.911087,1.393712,"126d edgedale plains"," singapore 824126"," singapore 824126","82","19","North-East"
"2851",2851,2851,"  Blk 518C The Premiere @ Tampines Singapore","5-Room","Model A"," Built-2008","108 sqm / $660 psf(Built)",768000,"Resale",103.9388706,1.3566593,"515 tampines central 7"," singapore 524515"," singapore 524515","52","18","East"
"2852",2852,2852,"  Blk 160 Yishun Street 11 Singapore","3-Room","New Generation(modified)"," Built-1985","67 sqm / $524 psf(Built)",378000,"Resale",103.8332133,1.4325428,"160 yishun street 11"," singapore 760160"," singapore 760160","76","27","North"
"2853",2853,2853,"  Blk 433 Bukit Panjang Ring Road Singapore","HDB Executive","Multi Generation"," Built-1988","145 sqm / $384 psf(Built)",600000,"Resale",103.7711667,1.3857682,"433 bukit panjang ring rd"," block 433"," singapore 670433","67","23","West"
"2854",2854,2854,"  Blk 627 Senja Road Singapore","5-Room","Premium Apartment"," Built-2004","110 sqm / $444 psf(Built)",526000,"Resale",103.7591582,1.3856183,"627 senja rd"," block 627"," singapore 670627","67","23","West"
"2855",2855,2855,"  Blk 665C Punggol Drive Singapore","4-Room","Model A"," Built-2016","93 sqm / $474 psf(Built)",475000,"Resale",103.9144217,1.4015138,"665c punggol dr"," singapore 823665"," singapore 823665","82","19","North-East"
"2856",2856,2856,"  Blk 133 Potong Pasir Avenue 1 Singapore","HDB Executive","Maisonette"," Built-1984","161 sqm / $548 psf(Built)",950000,"Resale",103.8658756,1.3342856,"133 potong pasir ave 1"," block 133"," singapore 350133","35","13","Central"
"2857",2857,2857,"  Blk 633 Ang Mo Kio Avenue 6 Singapore","3-Room","New Generation"," Built-1985","93 sqm / $399 psf(Built)",400000,"Resale",103.8423224,1.381223,"633 ang mo kio ave 6"," block 633"," singapore 560633","56","20","North-East"
"2858",2858,2858,"  Blk 475A Parkland Residences Singapore","4-Room","Model A"," Built-2014","92 sqm / $601 psf(Built)",595000,"Resale",103.9002105,1.375868,"475a upper serangoon cres"," singapore 531475"," singapore 531475","53","19","North-East"
"2859",2859,2859,"  Blk 311B Trivelis Singapore","4-Room","Others"," Built-2014","82 sqm / $860 psf(Built)",760000,"Resale",103.7655694,1.3191667,"311a clementi ave 4"," singapore 121311"," singapore 121311","12","05","West"
"2860",2860,2860,"  Blk 201 Clementi Avenue 6 Singapore","HDB Executive","Maisonette"," Built-1985","148 sqm / $514 psf(Built)",820000,"Resale",103.7629963,1.320232,"201 clementi ave 6"," block 201"," singapore 120201","12","05","West"
"2861",2861,2861,"  Blk 147 Gangsa Road Singapore","HDB Executive","Na"," Built-1988","142 sqm / $444 psf(Built)",679000,"Resale",103.7655311,1.37618,"147 gangsa rd"," block 141"," singapore 670147","67","23","West"
"2862",2862,2862,"  Blk 87 Dawson Road Singapore","4-Room","Model A"," Built-2015","83 sqm / $827 psf(Built)",739000,"Resale",103.8099048,1.2960052,"87 dawson rd"," singapore 141087"," singapore 141087","14","03","Central"
"2863",2863,2863,"  Blk 132 Lorong Ah Soo Singapore","HDB Executive","Apartment"," Built-1984","149 sqm / $486 psf(Built)",780000,"Resale",103.8864427,1.3509307,"132 lor ah soo"," block 132"," singapore 530132","53","19","North-East"
"2864",2864,2864,"  Blk 475D Parkland Residences Singapore","4-Room","Model A"," Built-2014","92 sqm / $655 psf(Built)",649000,"Resale",103.9002105,1.375868,"475a upper serangoon cres"," singapore 531475"," singapore 531475","53","19","North-East"
"2865",2865,2865,"  Blk 748C Belvia Singapore","3-Room","Model A"," Built-2014","66 sqm / $661 psf(Built)",470000,"Resale",103.9213614,1.3365339,"747a bedok reservoir cres"," singapore 471747"," singapore 471747","47","16","East"
"2866",2866,2866,"  Blk 172B Edgedale Plains Singapore","5-Room","Improved"," Built-2004","110 sqm / $369 psf(Built)",438000,"Resale",103.9119068,1.3958304,"172b edgedale plains"," block 172b"," singapore 822172","82","19","North-East"
"2867",2867,2867,"  Blk 288E Bukit Batok Street 25 Singapore","5-Room","Model A"," Built-1998","123 sqm / $442 psf(Built)",586000,"Resale",103.7590155,1.3454504,"288e bukit batok street 25"," block 288e"," singapore 654288","65","23","West"
"2868",2868,2868,"  Blk 893C Woodlands Drive 50 Singapore","HDB Executive","Executive Apartment"," Built-1996","138 sqm / $437 psf(Built)",650000,"Resale",103.7906102,1.4363216,"893c woodlands drive 50"," block 893c"," singapore 732893","73","25","North"
"2869",2869,2869,"  Blk 632 Yishun Street 61 Singapore","HDB Executive","Multi Generation"," Built-1987","164 sqm / $481 psf(Built)",850000,"Resale",103.8390615,1.4184883,"632 yishun street 61"," block 632"," singapore 760632","76","27","North"
"2870",2870,2870,"  Blk 308 Woodlands Avenue 1 Singapore","Multi-Gen/Jumbo","Jumbo"," Built-1994","147 sqm / $347 psf(Built)",550000,"Resale",103.7763951,1.4298032,"308 woodlands ave 1"," block 308"," singapore 730308","73","25","North"
"2871",2871,2871,"  Blk 293 Bishan Street 22 Singapore","4-Room","Model A"," Built-1998","102 sqm / $619 psf(Built)",680000,"Resale",103.845991,1.3563291,"293 bishan street 22"," block 293"," singapore 570293","57","20","North-East"
"2872",2872,2872,"  Blk 894 Tampines Street 81 Singapore","HDB Executive","Maisonette"," Built-1989","146 sqm / $424 psf(Built)",668000,"Resale",103.9320276,1.3488346,"894 tampines street 81"," block 894"," singapore 520894","52","18","East"
"2873",2873,2873,"  Blk 438A Sengkang West Avenue Singapore","4-Room","Model A"," Built-2009","94 sqm / $444 psf(Built)",450000,"Resale",103.877419,1.392754,"438a sengkang west ave"," singapore 791438"," singapore 791438","79","28","North-East"
