address,flat_type,avg resale price,lon,lat
106D PUNGGOL FIELD SINGAPORE,5 ROOM,433571.4285714286,103.9072656,1.3976201
107 ALJUNIED CRES SINGAPORE,4 ROOM,486666.6666666667,103.8842226,1.3189217
107 ANG MO KIO AVE 4 SINGAPORE,3 ROOM,298900,103.8372499,1.371434
107 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,404000,103.8372499,1.371434
107 BEDOK NTH RD SINGAPORE,3 ROOM,294163.63636363635,103.9363784,1.3324161
107 BEDOK NTH RD SINGAPORE,4 ROOM,355000,103.9363784,1.3324161
107 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,284857.14285714284,103.909188,1.3298653
107 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,402500,103.909188,1.3298653
107 BISHAN ST 12 SINGAPORE,4 ROOM,516986,103.8480291,1.3463946
107 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,406333.3333333333,103.7466146,1.3477922
107 BT PURMEI RD SINGAPORE,3 ROOM,355972,103.8246613,1.2732267
107 BT PURMEI RD SINGAPORE,4 ROOM,492250,103.8246613,1.2732267
107 GANGSA RD SINGAPORE,EXECUTIVE,625000,103.7667985,1.3782249
107 JLN BT MERAH SINGAPORE,3 ROOM,257993,103.8247507,1.2799457
107 JLN RAJAH SINGAPORE,4 ROOM,479000,103.855095,1.3279799
107 JLN RAJAH SINGAPORE,5 ROOM,665000,103.855095,1.3279799
107 JURONG EAST ST 13 SINGAPORE,EXECUTIVE,755000,103.7379228,1.3377342
107 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,227000,103.8473045,1.3412736
107 PASIR RIS ST 12 SINGAPORE,4 ROOM,381700,103.9575001,1.3677199
107 PASIR RIS ST 12 SINGAPORE,5 ROOM,476000,103.9575001,1.3677199
107 POTONG PASIR AVE 1 SINGAPORE,3 ROOM,405000,103.8684039,1.3346386
107 POTONG PASIR AVE 1 SINGAPORE,4 ROOM,490000,103.8684039,1.3346386
107 RIVERVALE WALK SINGAPORE,4 ROOM,376700,103.9003069,1.3830761
107 RIVERVALE WALK SINGAPORE,5 ROOM,451250,103.9003069,1.3830761
107 SERANGOON NTH AVE 1 SINGAPORE,3 ROOM,270250,103.8701338,1.3698481
107 SIMEI ST 1 SINGAPORE,4 ROOM,472900,103.9508822,1.3423571
107 SIMEI ST 1 SINGAPORE,5 ROOM,521666.6666666667,103.9508822,1.3423571
107 TAMPINES ST 11 SINGAPORE,3 ROOM,337000,103.948072,1.3483749
107 TAMPINES ST 11 SINGAPORE,4 ROOM,471250,103.948072,1.3483749
107 TECK WHYE LANE SINGAPORE,EXECUTIVE,534750,103.7536722,1.3779357
107 TOWNER RD SINGAPORE,3 ROOM,414750,103.8599865,1.3198248
107 TOWNER RD SINGAPORE,4 ROOM,606357.1428571428,103.8599865,1.3198248
107 YISHUN RING RD SINGAPORE,3 ROOM,258714.2857142857,103.827649,1.4327912
107 YISHUN RING RD SINGAPORE,4 ROOM,308846.1538461539,103.827649,1.4327912
107A EDGEFIELD PLAINS SINGAPORE,5 ROOM,412320.8888888889,103.9069138,1.3973701
107B EDGEFIELD PLAINS SINGAPORE,4 ROOM,370000,103.9072085,1.3968255
107B EDGEFIELD PLAINS SINGAPORE,5 ROOM,430166.6666666667,103.9072085,1.3968255
107C EDGEFIELD PLAINS SINGAPORE,4 ROOM,350000,103.9071942,1.3968849
107C EDGEFIELD PLAINS SINGAPORE,5 ROOM,430750,103.9071942,1.3968849
107D EDGEFIELD PLAINS SINGAPORE,5 ROOM,426250,103.9078834,1.3963545
108 ALJUNIED CRES SINGAPORE,3 ROOM,345490.6666666667,103.8852646,1.319098
108 ALJUNIED CRES SINGAPORE,4 ROOM,485000,103.8852646,1.319098
108 ANG MO KIO AVE 4 SINGAPORE,3 ROOM,286375,103.8382463,1.3709152
108 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,344000,103.8382463,1.3709152
108 BEDOK NTH RD SINGAPORE,3 ROOM,311333.3333333333,103.9361971,1.3327098
108 BEDOK NTH RD SINGAPORE,4 ROOM,354722,103.9361971,1.3327098
108 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,294666.6666666667,103.9093692,1.3302301
108 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,397333.3333333333,103.9093692,1.3302301
108 BISHAN ST 12 SINGAPORE,3 ROOM,363220,103.8473951,1.3469108
108 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,399500,103.7466144,1.347426
108 BT PURMEI RD SINGAPORE,3 ROOM,389500,103.8254768,1.2734415
108 BT PURMEI RD SINGAPORE,4 ROOM,527960,103.8254768,1.2734415
108 COMMONWEALTH CRES SINGAPORE,3 ROOM,270000,103.7991219,1.3076609
108 GANGSA RD SINGAPORE,3 ROOM,270000,103.7672512,1.3776359
108 GANGSA RD SINGAPORE,4 ROOM,357500,103.7672512,1.3776359
108 HOUGANG AVE 1 SINGAPORE,3 ROOM,279000,103.889886,1.3528142
108 JLN BT MERAH SINGAPORE,3 ROOM,360857.14285714284,103.8256648,1.2792074
108 JLN BT MERAH SINGAPORE,4 ROOM,520972,103.8256648,1.2792074
108 JLN RAJAH SINGAPORE,EXECUTIVE,719875,103.8555479,1.3281968
108 JURONG EAST ST 13 SINGAPORE,4 ROOM,404962.6666666667,103.737085,1.3382997
108 LENGKONG TIGA SINGAPORE,EXECUTIVE,884250,103.9100036,1.324812
108 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,260400,103.8473045,1.3415664
108 MCNAIR RD SINGAPORE,3 ROOM,360000,103.8596246,1.3219533
108 MCNAIR RD SINGAPORE,4 ROOM,479333.3333333333,103.8596246,1.3219533
108 MCNAIR RD SINGAPORE,5 ROOM,692500,103.8596246,1.3219533
108 PASIR RIS ST 12 SINGAPORE,EXECUTIVE,633833.3333333334,103.9572281,1.3674286
108 POTONG PASIR AVE 1 SINGAPORE,3 ROOM,385625,103.8678461,1.3350245
108 POTONG PASIR AVE 1 SINGAPORE,4 ROOM,520000,103.8678461,1.3350245
108 RIVERVALE WALK SINGAPORE,4 ROOM,351300,103.8998636,1.3828062
108 SERANGOON NTH AVE 1 SINGAPORE,3 ROOM,255400,103.8709533,1.3698399
108 SERANGOON NTH AVE 1 SINGAPORE,5 ROOM,518000,103.8709533,1.3698399
108 SIMEI ST 1 SINGAPORE,4 ROOM,470000,103.9510862,1.3429963
108 SIMEI ST 1 SINGAPORE,5 ROOM,540000,103.9510862,1.3429963
108 TAMPINES ST 11 SINGAPORE,3 ROOM,327666.6666666667,103.9486159,1.3478594
108 TAMPINES ST 11 SINGAPORE,4 ROOM,431000,103.9486159,1.3478594
108 TECK WHYE LANE SINGAPORE,EXECUTIVE,525375,103.752948,1.3783065
108 WOODLANDS ST 13 SINGAPORE,4 ROOM,318000,103.7815558,1.4371846
108 YISHUN RING RD SINGAPORE,3 ROOM,257705.88235294117,103.8290981,1.432342
108 YISHUN RING RD SINGAPORE,4 ROOM,321000,103.8290981,1.432342
108B MCNAIR RD SINGAPORE,4 ROOM,685388.8888888889,103.8590612,1.32016
108B MCNAIR RD SINGAPORE,5 ROOM,746142.8571428572,103.8590612,1.32016
108C MCNAIR RD SINGAPORE,4 ROOM,681653.8461538461,103.8594434,1.3199055
108C MCNAIR RD SINGAPORE,5 ROOM,792666.6666666666,103.8594434,1.3199055
109 ALJUNIED CRES SINGAPORE,2 ROOM,224100,103.8844492,1.3194688
109 ALJUNIED CRES SINGAPORE,3 ROOM,309000,103.8844492,1.3194688
109 ANG MO KIO AVE 4 SINGAPORE,3 ROOM,275083.3333333333,103.8376575,1.3701494
109 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,375200,103.8376575,1.3701494
109 BEDOK NTH RD SINGAPORE,3 ROOM,280914.46153846156,103.9348777,1.3320701
109 BEDOK NTH RD SINGAPORE,4 ROOM,371400,103.9348777,1.3320701
109 BEDOK NTH RD SINGAPORE,EXECUTIVE,768000,103.9348777,1.3320701
109 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,267000,103.9097997,1.3298069
109 BISHAN ST 12 SINGAPORE,4 ROOM,546285.7142857143,103.8479386,1.3467612
109 BT BATOK WEST AVE 6 SINGAPORE,3 ROOM,263384.6153846154,103.7461618,1.3469891
109 BT PURMEI RD SINGAPORE,3 ROOM,354481.3333333333,103.8252941,1.2739482
109 BT PURMEI RD SINGAPORE,4 ROOM,490000,103.8252941,1.2739482
109 CLEMENTI ST 11 SINGAPORE,3 ROOM,380875,103.7705903,1.3222301
109 COMMONWEALTH CRES SINGAPORE,3 ROOM,300750,103.7991998,1.3073026
109 GANGSA RD SINGAPORE,3 ROOM,269500,103.7677264,1.3774315
109 HOUGANG AVE 1 SINGAPORE,3 ROOM,265533.3333333333,103.8893423,1.3552337
109 HOUGANG AVE 1 SINGAPORE,4 ROOM,355750,103.8893423,1.3552337
109 JLN BT MERAH SINGAPORE,4 ROOM,508177.6,103.8260265,1.2794991
109 JURONG EAST ST 13 SINGAPORE,5 ROOM,525400,103.7358405,1.3383251
109 LENGKONG TIGA SINGAPORE,4 ROOM,657500,103.9107286,1.3246615
109 LENGKONG TIGA SINGAPORE,5 ROOM,762500,103.9107286,1.3246615
109 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,305222,103.8463986,1.3412056
109 MCNAIR RD SINGAPORE,4 ROOM,505400,103.8591489,1.3217182
109 MCNAIR RD SINGAPORE,5 ROOM,672750,103.8591489,1.3217182
109 PASIR RIS ST 11 SINGAPORE,4 ROOM,392000,103.9559589,1.3683881
109 PASIR RIS ST 11 SINGAPORE,5 ROOM,452000,103.9559589,1.3683881
109 POTONG PASIR AVE 1 SINGAPORE,3 ROOM,384166.6666666667,103.8674998,1.334789
109 RIVERVALE WALK SINGAPORE,5 ROOM,446142.85714285716,103.8996388,1.3831898
109 SERANGOON NTH AVE 1 SINGAPORE,4 ROOM,357666.6666666667,103.8704735,1.3693516
109 SIMEI ST 1 SINGAPORE,4 ROOM,445333.3333333333,103.9501796,1.3422697
109 SIMEI ST 1 SINGAPORE,5 ROOM,543666.6666666666,103.9501796,1.3422697
109 SPOTTISWOODE PK RD SINGAPORE,5 ROOM,727600,103.8366159,1.2741055
109 TAMPINES ST 11 SINGAPORE,3 ROOM,333666.6666666667,103.9487065,1.3474197
109 TAMPINES ST 11 SINGAPORE,4 ROOM,409000,103.9487065,1.3474197
109 TECK WHYE LANE SINGAPORE,EXECUTIVE,525100,103.7521333,1.3786778
109 WHAMPOA RD SINGAPORE,4 ROOM,516000,103.8557037,1.3271195
109 WHAMPOA RD SINGAPORE,5 ROOM,627500,103.8557037,1.3271195
109 YISHUN RING RD SINGAPORE,5 ROOM,405000,103.828475,1.432807
109A DEPOT RD SINGAPORE,4 ROOM,554142.8571428572,103.8095416,1.2809776
109A DEPOT RD SINGAPORE,5 ROOM,647500,103.8095416,1.2809776
109A EDGEDALE PLAINS SINGAPORE,5 ROOM,406666.6666666667,103.9099812,1.3945432
109B DEPOT RD SINGAPORE,4 ROOM,631950,103.8092699,1.2810522
109B DEPOT RD SINGAPORE,5 ROOM,711000,103.8092699,1.2810522
109B EDGEDALE PLAINS SINGAPORE,4 ROOM,375000,103.909921,1.395414
109B EDGEDALE PLAINS SINGAPORE,5 ROOM,423000,103.909921,1.395414
109C EDGEDALE PLAINS SINGAPORE,4 ROOM,380000,103.909279,1.395182
109C EDGEDALE PLAINS SINGAPORE,5 ROOM,409341.14285714284,103.909279,1.395182
109D EDGEDALE PLAINS SINGAPORE,5 ROOM,417285.71428571426,103.908885,1.39551
10A BOON TIONG RD SINGAPORE,3 ROOM,671428.5714285715,103.8299909,1.2863928
10A BOON TIONG RD SINGAPORE,4 ROOM,958981.8181818182,103.8299909,1.2863928
10B BEDOK STH AVE 2 SINGAPORE,EXECUTIVE,779750,103.9361971,1.3224673
10B BOON TIONG RD SINGAPORE,3 ROOM,695000,103.8291434,1.286319
10B BOON TIONG RD SINGAPORE,4 ROOM,940357.1428571428,103.8291434,1.286319
10B LOR 7 TOA PAYOH SINGAPORE,4 ROOM,595000,103.8583157,1.3372225
10B LOR 7 TOA PAYOH SINGAPORE,5 ROOM,697000,103.8583157,1.3372225
10D BEDOK STH AVE 2 SINGAPORE,EXECUTIVE,795269.5714285715,103.9363754,1.3217402
10E BEDOK STH AVE 2 SINGAPORE,EXECUTIVE,780962.6666666666,103.9371924,1.32166
10F BEDOK STH AVE 2 SINGAPORE,EXECUTIVE,880000,103.9370129,1.3221701
11 CANTONMENT CL SINGAPORE,3 ROOM,513333.3333333333,103.8396276,1.2743997
11 CANTONMENT CL SINGAPORE,4 ROOM,692857.1428571428,103.8396276,1.2743997
11 CANTONMENT CL SINGAPORE,5 ROOM,885250,103.8396276,1.2743997
11 CHAI CHEE RD SINGAPORE,4 ROOM,490000,103.9247765,1.3269222
11 CHAI CHEE RD SINGAPORE,5 ROOM,638571.4285714285,103.9247765,1.3269222
11 EUNOS CRES SINGAPORE,4 ROOM,453181.8181818182,103.9043813,1.3218511
11 FARRER PK RD SINGAPORE,4 ROOM,616563.4285714285,103.8521055,1.3124843
11 FARRER PK RD SINGAPORE,5 ROOM,783600,103.8521055,1.3124843
11 HAIG RD SINGAPORE,4 ROOM,470538.46153846156,103.8966568,1.3147085
11 HOLLAND DR SINGAPORE,3 ROOM,395894.7368421053,103.794051,1.3090796
11 HOLLAND DR SINGAPORE,4 ROOM,524017.6,103.794051,1.3090796
11 HOLLAND DR SINGAPORE,5 ROOM,988000,103.794051,1.3090796
11 JLN BATU SINGAPORE,4 ROOM,520000,103.8826371,1.3016333
11 JLN BATU SINGAPORE,5 ROOM,730400,103.8826371,1.3016333
11 JLN BATU SINGAPORE,EXECUTIVE,834333.3333333334,103.8826371,1.3016333
11 JLN BT MERAH SINGAPORE,3 ROOM,350000,103.8088114,1.2869066
11 JOO SENG RD SINGAPORE,5 ROOM,542428.5714285715,103.880717,1.3350731
11 LOR 8 TOA PAYOH SINGAPORE,4 ROOM,550876.4444444445,103.859005,1.337092
11 LOR 8 TOA PAYOH SINGAPORE,5 ROOM,622000,103.859005,1.337092
11 MARSILING DR SINGAPORE,5 ROOM,324000,103.7780106,1.4402735
11 PINE CL SINGAPORE,4 ROOM,676311.1111111111,103.8826354,1.3082125
11 PINE CL SINGAPORE,5 ROOM,811500,103.8826354,1.3082125
11 ST. GEORGE'S RD SINGAPORE,4 ROOM,440700,103.8632723,1.323119
11 TECK WHYE LANE SINGAPORE,4 ROOM,304833.3333333333,103.754849,1.3797615
11 TOH YI DR SINGAPORE,4 ROOM,652861,103.7726837,1.3380482
11 TOH YI DR SINGAPORE,5 ROOM,778972,103.7726837,1.3380482
11 UPP BOON KENG RD SINGAPORE,3 ROOM,342293,103.8708812,1.3142619
11 UPP BOON KENG RD SINGAPORE,5 ROOM,615000,103.8708812,1.3142619
110 ALJUNIED CRES SINGAPORE,4 ROOM,510000,103.8844051,1.3199444
110 ALJUNIED CRES SINGAPORE,5 ROOM,602000,103.8844051,1.3199444
110 ANG MO KIO AVE 4 SINGAPORE,3 ROOM,285500,103.8373405,1.3705542
110 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,424333.3333333333,103.8373405,1.3705542
110 BEDOK NTH RD SINGAPORE,3 ROOM,283333.3333333333,103.9346499,1.332489
110 BEDOK NTH RD SINGAPORE,4 ROOM,356000,103.9346499,1.332489
110 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,372416.6666666667,103.9103661,1.3301512
110 BISHAN ST 12 SINGAPORE,3 ROOM,384450,103.8476668,1.347495
110 BISHAN ST 12 SINGAPORE,4 ROOM,585000,103.8476668,1.347495
110 BT BATOK WEST AVE 6 SINGAPORE,5 ROOM,523833.3333333333,103.7457999,1.3475772
110 BT PURMEI RD SINGAPORE,3 ROOM,376000,103.8270224,1.2738047
110 BT PURMEI RD SINGAPORE,4 ROOM,525250,103.8270224,1.2738047
110 CLEMENTI ST 13 SINGAPORE,EXECUTIVE,852500,103.771144,1.3228212
110 COMMONWEALTH CRES SINGAPORE,2 ROOM,185000,103.7986691,1.3068586
110 COMMONWEALTH CRES SINGAPORE,3 ROOM,286600,103.7986691,1.3068586
110 GANGSA RD SINGAPORE,4 ROOM,338000,103.7679754,1.3780714
110 GANGSA RD SINGAPORE,5 ROOM,488888,103.7679754,1.3780714
110 HOUGANG AVE 1 SINGAPORE,3 ROOM,281000,103.8896142,1.3547196
110 HOUGANG AVE 1 SINGAPORE,4 ROOM,350000,103.8896142,1.3547196
110 JURONG EAST ST 13 SINGAPORE,3 ROOM,289000,103.7364741,1.3391271
110 LENGKONG TIGA SINGAPORE,4 ROOM,604444,103.9111765,1.3241497
110 LENGKONG TIGA SINGAPORE,5 ROOM,780000,103.9111765,1.3241497
110 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,278222.22222222225,103.8463986,1.3414985
110 MCNAIR RD SINGAPORE,EXECUTIVE,798428.5714285715,103.8588998,1.3221038
110 PASIR RIS ST 11 SINGAPORE,4 ROOM,408900,103.9563215,1.3687521
110 PASIR RIS ST 11 SINGAPORE,5 ROOM,485000,103.9563215,1.3687521
110 RIVERVALE WALK SINGAPORE,4 ROOM,359000,103.8999572,1.3838059
110 RIVERVALE WALK SINGAPORE,5 ROOM,428666.6666666667,103.8999572,1.3838059
110 SERANGOON NTH AVE 1 SINGAPORE,3 ROOM,275333.3333333333,103.871251,1.369323
110 SPOTTISWOODE PK RD SINGAPORE,5 ROOM,718444.3636363636,103.8364347,1.273668
110 TAMPINES ST 11 SINGAPORE,3 ROOM,321333.3333333333,103.9492505,1.3469774
110 TAMPINES ST 11 SINGAPORE,4 ROOM,404000,103.9492505,1.3469774
110 TECK WHYE LANE SINGAPORE,3 ROOM,272236,103.7519523,1.378239
110 TECK WHYE LANE SINGAPORE,4 ROOM,332500,103.7519523,1.378239
110 WHAMPOA RD SINGAPORE,4 ROOM,512250,103.8560239,1.3268505
110 WOODLANDS ST 13 SINGAPORE,4 ROOM,320774.25,103.7815558,1.4376251
110 YISHUN RING RD SINGAPORE,3 ROOM,258458,103.8292793,1.4336617
110 YISHUN RING RD SINGAPORE,4 ROOM,319750,103.8292793,1.4336617
110A PUNGGOL FIELD SINGAPORE,5 ROOM,430077.6,103.909388,1.396123
110B PUNGGOL FIELD SINGAPORE,4 ROOM,340000,103.909761,1.395862
110B PUNGGOL FIELD SINGAPORE,5 ROOM,389000,103.909761,1.395862
110C PUNGGOL FIELD SINGAPORE,4 ROOM,373600,103.910105,1.395536
110C PUNGGOL FIELD SINGAPORE,5 ROOM,427126.85714285716,103.910105,1.395536
110D PUNGGOL FIELD SINGAPORE,5 ROOM,408888.8888888889,103.9104179,1.3952587
111 ALJUNIED CRES SINGAPORE,3 ROOM,329800,103.884273,1.3204205
111 ALJUNIED CRES SINGAPORE,4 ROOM,440000,103.884273,1.3204205
111 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,427500,103.8372499,1.3709211
111 ANG MO KIO AVE 4 SINGAPORE,5 ROOM,529750,103.8372499,1.3709211
111 BEDOK NTH RD SINGAPORE,4 ROOM,388000,103.935472,1.3314701
111 BEDOK NTH RD SINGAPORE,5 ROOM,475125,103.935472,1.3314701
111 BEDOK RESERVOIR RD SINGAPORE,3 ROOM,285000,103.9100716,1.3299151
111 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,375000,103.9100716,1.3299151
111 BISHAN ST 12 SINGAPORE,4 ROOM,565363.6363636364,103.8481197,1.347053
111 BT BATOK WEST AVE 6 SINGAPORE,5 ROOM,534333.3333333334,103.745981,1.3483819
111 BT PURMEI RD SINGAPORE,4 ROOM,517132,103.8272941,1.274388
111 BT PURMEI RD SINGAPORE,5 ROOM,800500,103.8272941,1.274388
111 CLEMENTI ST 13 SINGAPORE,EXECUTIVE,817900,103.770966,1.323217
111 COMMONWEALTH CRES SINGAPORE,2 ROOM,200000,103.798488,1.3064207
111 COMMONWEALTH CRES SINGAPORE,3 ROOM,287000,103.798488,1.3064207
111 EDGEFIELD PLAINS SINGAPORE,4 ROOM,373333.3333333333,103.906848,1.396765
111 EDGEFIELD PLAINS SINGAPORE,5 ROOM,418400,103.906848,1.396765
111 EDGEFIELD PLAINS SINGAPORE,EXECUTIVE,543962.6666666666,103.906848,1.396765
111 GANGSA RD SINGAPORE,4 ROOM,321000,103.7684054,1.3781971
111 GANGSA RD SINGAPORE,5 ROOM,448750,103.7684054,1.3781971
111 HO CHING RD SINGAPORE,3 ROOM,226887.6,103.7233499,1.3339298
111 HO CHING RD SINGAPORE,5 ROOM,330000,103.7233499,1.3339298
111 HOUGANG AVE 1 SINGAPORE,4 ROOM,355000,103.8885268,1.3548724
111 HOUGANG AVE 1 SINGAPORE,5 ROOM,651666.6666666666,103.8885268,1.3548724
111 JURONG EAST ST 13 SINGAPORE,5 ROOM,604500,103.735569,1.3387661
111 LENGKONG TIGA SINGAPORE,4 ROOM,635000,103.9111766,1.3241496
111 LENGKONG TIGA SINGAPORE,5 ROOM,740000,103.9111766,1.3241496
111 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,275000,103.8454701,1.3412293
111 MCNAIR RD SINGAPORE,4 ROOM,495625,103.8582657,1.3213757
111 PASIR RIS ST 11 SINGAPORE,EXECUTIVE,666250,103.956359,1.3680406
111 RIVERVALE WALK SINGAPORE,4 ROOM,367333.3333333333,103.900618,1.3841891
111 RIVERVALE WALK SINGAPORE,5 ROOM,470000,103.900618,1.3841891
111 SERANGOON NTH AVE 1 SINGAPORE,4 ROOM,345935.71428571426,103.8704375,1.3691006
111 SIMEI ST 1 SINGAPORE,EXECUTIVE,678888,103.9495451,1.3423466
111 TAMPINES ST 11 SINGAPORE,3 ROOM,324500,103.9473468,1.3469153
111 TAMPINES ST 11 SINGAPORE,4 ROOM,420000,103.9473468,1.3469153
111 TECK WHYE LANE SINGAPORE,3 ROOM,270222.22222222225,103.7521333,1.3778715
111 TECK WHYE LANE SINGAPORE,4 ROOM,312962.6666666667,103.7521333,1.3778715
111 WHAMPOA RD SINGAPORE,4 ROOM,538000,103.8562731,1.3265015
111 WHAMPOA RD SINGAPORE,5 ROOM,565000,103.8562731,1.3265015
111 WOODLANDS ST 13 SINGAPORE,3 ROOM,275000,103.7820991,1.4379153
111 WOODLANDS ST 13 SINGAPORE,5 ROOM,460500,103.7820991,1.4379153
111 WOODLANDS ST 13 SINGAPORE,EXECUTIVE,708981.3333333334,103.7820991,1.4379153
111 YISHUN RING RD SINGAPORE,3 ROOM,264571.4285714286,103.8285373,1.4332337
111 YISHUN RING RD SINGAPORE,4 ROOM,318000,103.8285373,1.4332337
111 YISHUN RING RD SINGAPORE,EXECUTIVE,575000,103.8285373,1.4332337
111A DEPOT RD SINGAPORE,4 ROOM,577426.1818181818,103.8088168,1.2811278
111A DEPOT RD SINGAPORE,5 ROOM,687177.776,103.8088168,1.2811278
111B DEPOT RD SINGAPORE,4 ROOM,563714.2857142857,103.8084545,1.2812029
111B DEPOT RD SINGAPORE,5 ROOM,715000,103.8084545,1.2812029
112 ALJUNIED CRES SINGAPORE,3 ROOM,332714.28571428574,103.8851348,1.3203815
112 ALJUNIED CRES SINGAPORE,4 ROOM,409000,103.8851348,1.3203815
112 ANG MO KIO AVE 4 SINGAPORE,3 ROOM,298577.6,103.8356648,1.3713334
112 BEDOK NTH RD SINGAPORE,4 ROOM,387500,103.9353813,1.3310316
112 BEDOK NTH RD SINGAPORE,5 ROOM,453700,103.9353813,1.3310316
112 BEDOK RESERVOIR RD SINGAPORE,5 ROOM,460333.3333333333,103.9103661,1.3297122
112 BISHAN ST 12 SINGAPORE,4 ROOM,518100,103.8488528,1.3468279
112 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,382514.75,103.7452569,1.3483128
112 BT PURMEI RD SINGAPORE,3 ROOM,375360,103.8259281,1.2745295
112 BT PURMEI RD SINGAPORE,4 ROOM,543400,103.8259281,1.2745295
112 CLEMENTI ST 13 SINGAPORE,EXECUTIVE,825000,103.7699671,1.3231939
112 COMMONWEALTH CRES SINGAPORE,2 ROOM,200000,103.7981937,1.3066967
112 COMMONWEALTH CRES SINGAPORE,3 ROOM,273714.28571428574,103.7981937,1.3066967
112 EDGEFIELD PLAINS SINGAPORE,4 ROOM,385000,103.907121,1.3962889
112 EDGEFIELD PLAINS SINGAPORE,5 ROOM,399731.3333333333,103.907121,1.3962889
112 EDGEFIELD PLAINS SINGAPORE,EXECUTIVE,533100,103.907121,1.3962889
112 HO CHING RD SINGAPORE,2 ROOM,175000,103.7237119,1.3339277
112 HO CHING RD SINGAPORE,3 ROOM,223750,103.7237119,1.3339277
112 HOUGANG AVE 1 SINGAPORE,3 ROOM,267444.44444444444,103.8886174,1.3544325
112 HOUGANG AVE 1 SINGAPORE,4 ROOM,360000,103.8886174,1.3544325
112 JURONG EAST ST 13 SINGAPORE,4 ROOM,410200,103.735931,1.3392767
112 LENGKONG TIGA SINGAPORE,4 ROOM,648000,103.9112673,1.3234906
112 LENGKONG TIGA SINGAPORE,5 ROOM,819600,103.9112673,1.3234906
112 LOR 1 TOA PAYOH SINGAPORE,3 ROOM,269318.0909090909,103.8454928,1.3415037
112 LOR 3 GEYLANG SINGAPORE,4 ROOM,534166.6666666666,103.8738257,1.3121503
112 MCNAIR RD SINGAPORE,3 ROOM,378000,103.8589904,1.3212252
112 MCNAIR RD SINGAPORE,4 ROOM,508972,103.8589904,1.3212252
112 MCNAIR RD SINGAPORE,5 ROOM,699000,103.8589904,1.3212252
112 PASIR RIS ST 11 SINGAPORE,4 ROOM,392500,103.9561402,1.3676548
112 PASIR RIS ST 11 SINGAPORE,5 ROOM,492000,103.9561402,1.3676548
112 PENDING RD SINGAPORE,3 ROOM,250750,103.7687223,1.3785618
112 PENDING RD SINGAPORE,4 ROOM,295000,103.7687223,1.3785618
112 RIVERVALE WALK SINGAPORE,5 ROOM,446000,103.9013291,1.3833931
112 SERANGOON NTH AVE 1 SINGAPORE,3 ROOM,280000,103.8714966,1.3691764
112 SERANGOON NTH AVE 1 SINGAPORE,4 ROOM,420000,103.8714966,1.3691764
112 SIMEI ST 1 SINGAPORE,4 ROOM,405000,103.9495451,1.3429686
112 SIMEI ST 1 SINGAPORE,5 ROOM,519000,103.9495451,1.3429686
112 TAMPINES ST 11 SINGAPORE,3 ROOM,330200,103.9475961,1.3462368
112 TAMPINES ST 11 SINGAPORE,4 ROOM,420000,103.9475961,1.3462368
112 TECK WHYE LANE SINGAPORE,4 ROOM,301400,103.7518617,1.3775065
112 TECK WHYE LANE SINGAPORE,5 ROOM,355000,103.7518617,1.3775065
112 WHAMPOA RD SINGAPORE,4 ROOM,512222,103.8568389,1.3261952
112 WHAMPOA RD SINGAPORE,5 ROOM,685000,103.8568389,1.3261952
112 WOODLANDS ST 13 SINGAPORE,EXECUTIVE,640000,103.7817143,1.4383398
112 YISHUN RING RD SINGAPORE,3 ROOM,250698.2857142857,103.828858,1.434258
112 YISHUN RING RD SINGAPORE,4 ROOM,305000,103.828858,1.434258
112A DEPOT RD SINGAPORE,4 ROOM,569500,103.80804,1.281639
112A DEPOT RD SINGAPORE,5 ROOM,687285.7142857143,103.80804,1.281639
112B DEPOT RD SINGAPORE,4 ROOM,563000,103.807681,1.281697
112B DEPOT RD SINGAPORE,5 ROOM,684194,103.807681,1.281697
113 ANG MO KIO AVE 4 SINGAPORE,4 ROOM,371750,103.8359818,1.3718078
113 BEDOK NTH ST 2 SINGAPORE,2 ROOM,204625,103.9352001,1.3303742
113 BEDOK RESERVOIR RD SINGAPORE,4 ROOM,385400,103.910638,1.3305887
113 BISHAN ST 12 SINGAPORE,4 ROOM,553055.5555555555,103.8485727,1.3472701
113 BT BATOK WEST AVE 6 SINGAPORE,4 ROOM,383181.8181818182,103.7451665,1.3488261
